Timestamp,Channel_0_mV,Channel_1_mV
2025-07-15 15:56:11.005623,35.440334975395444,-143.64865108597104
2025-07-15 15:56:11.005859,-89.32302801582756,23.276465357213056
2025-07-15 15:56:11.006094,-150.44412818370267,253.32136994302437
2025-07-15 15:56:11.006329,334.7353904182569,-75.7777515774153
2025-07-15 15:56:11.006564,398.3021725194517,357.796165698708
2025-07-15 15:56:11.006800,182.93790957066028,435.2299437903323
2025-07-15 15:56:11.007035,-367.79517687033746,-275.804183837179
2025-07-15 15:56:11.007270,-285.87690830022717,13.639364485828196
2025-07-15 15:56:11.007506,239.00197849726976,198.4535283285577
2025-07-15 15:56:11.007741,15.732352682464125,191.19498915134432
2025-07-15 15:56:11.007976,-367.95540795003245,-156.14835894556046
2025-07-15 15:56:11.024212,-490.92045440357725,201.15601927742648
2025-07-15 15:56:11.024545,-30.445826323562983,-18.39369644873733
2025-07-15 15:56:11.024878,-89.8170935408209,277.0715213078255
2025-07-15 15:56:11.025211,222.59460161861205,354.43706806455157
2025-07-15 15:56:11.025545,316.9435231993284,121.54119364346934
2025-07-15 15:56:11.025878,-288.41457532803065,176.0956889338289
2025-07-15 15:56:11.026211,52.747106080699496,235.5587790930756
2025-07-15 15:56:11.026545,227.12868904712036,227.4301660252869
2025-07-15 15:56:11.026878,-165.7097836448649,-174.93921069131204
2025-07-15 15:56:11.027211,-299.2439327614976,249.8016394861785
2025-07-15 15:56:11.027545,83.32813286538908,-44.216369587210295
2025-07-15 15:56:11.027878,-484.73623892548324,-155.63338022203033
2025-07-15 15:56:11.044212,163.09498792771922,160.59104682788723
2025-07-15 15:56:11.044462,-410.93824292099055,-0.6153542302565143
2025-07-15 15:56:11.044712,-265.7700576266002,-207.3866711792528
2025-07-15 15:56:11.044962,165.66927354042127,73.73043267360902
2025-07-15 15:56:11.045212,314.6482587715776,458.04506503038533
2025-07-15 15:56:11.045462,-142.33132233599088,-485.7439007471527
2025-07-15 15:56:11.045712,-277.2691511149751,149.55945667722563
2025-07-15 15:56:11.045962,390.95147438812046,101.57353694935102
2025-07-15 15:56:11.046212,196.95380277247602,260.2025712413506
2025-07-15 15:56:11.046462,-430.93566896888325,-304.9165248670474
2025-07-15 15:56:11.046712,286.1307762265766,-301.10858535977
2025-07-15 15:56:11.046962,-197.8735778050846,-452.0265774319572
2025-07-15 15:56:11.047212,-19.19133081227733,-138.2140045966941
2025-07-15 15:56:11.047462,279.40546870624325,43.841870562636814
2025-07-15 15:56:11.047712,272.5690835925061,-353.91079147960625
2025-07-15 15:56:11.047962,97.94536135377768,-208.27176488309505
2025-07-15 15:56:11.064212,-191.31671727051867,-392.8155080658435
2025-07-15 15:56:11.064478,-417.21401448566564,-13.182098557253369
2025-07-15 15:56:11.064745,67.23841314328081,-426.2475614705011
2025-07-15 15:56:11.065011,-76.56604292228496,238.28089476374544
2025-07-15 15:56:11.065278,-32.432473854913894,161.48511763920385
2025-07-15 15:56:11.065545,-23.02290446485523,306.11869201772333
2025-07-15 15:56:11.065811,477.61779655571445,494.4209773544379
2025-07-15 15:56:11.066078,-461.13270585016454,31.056376122975053
2025-07-15 15:56:11.066345,389.9739524982266,9.28828199540635
2025-07-15 15:56:11.066611,277.7728876024174,-439.34895477155743
2025-07-15 15:56:11.066878,-87.8448452830217,250.88141167017523
2025-07-15 15:56:11.067145,92.5412012383797,-470.26009946731097
2025-07-15 15:56:11.067411,-43.33614579767618,324.9376785935741
2025-07-15 15:56:11.067678,52.02470726930403,35.94429750605127
2025-07-15 15:56:11.067945,-248.58912527934683,-25.914413082600106
2025-07-15 15:56:11.084212,-71.31187489758207,497.5596042897199
2025-07-15 15:56:11.084412,486.21369139301123,299.86469084109285
2025-07-15 15:56:11.084612,459.17179682038716,-127.99877550039861
2025-07-15 15:56:11.084812,-226.2028978819244,458.20291697502
2025-07-15 15:56:11.085012,-94.11831583887607,111.86637772114193
2025-07-15 15:56:11.085212,32.187463624406405,-68.2253277379591
2025-07-15 15:56:11.085412,-309.7351126294852,-452.52228694987093
2025-07-15 15:56:11.085612,184.62260465150916,-495.36308230259954
2025-07-15 15:56:11.085812,465.06316895724956,-131.1305707218753
2025-07-15 15:56:11.086012,-411.72236721548717,-198.88726130753366
2025-07-15 15:56:11.086212,467.25020435210115,-299.2404326619957
2025-07-15 15:56:11.086412,234.95154636739983,-468.80451939488034
2025-07-15 15:56:11.086612,-66.58087380173828,-53.73575494959647
2025-07-15 15:56:11.086812,347.5518253105763,-493.7085224234611
2025-07-15 15:56:11.087012,396.53266424336744,45.98858157731695
2025-07-15 15:56:11.087212,119.64584384151794,-92.20539652396695
2025-07-15 15:56:11.087412,-435.686800783863,203.22711360065477
2025-07-15 15:56:11.087612,338.3557158726345,70.31744260848768
2025-07-15 15:56:11.087812,-145.37058238131738,434.72871635789886
2025-07-15 15:56:11.088012,-244.83052993417542,38.04640224136119
2025-07-15 15:56:11.104212,-281.4490390508935,-372.45984336229753
2025-07-15 15:56:11.104656,75.3250638368063,-424.24529633351915
2025-07-15 15:56:11.105100,269.2428201464571,-176.83844944597325
2025-07-15 15:56:11.105545,485.7639623149048,395.40639795612196
2025-07-15 15:56:11.105989,7.714152082396993,-180.84905721022147
2025-07-15 15:56:11.106434,-362.03573250953366,166.4833165872758
2025-07-15 15:56:11.106878,189.45186508680013,261.80230148160433
2025-07-15 15:56:11.107323,351.7430075525084,-434.24663682816634
2025-07-15 15:56:11.107767,-47.384592341464554,-386.9201693814491
2025-07-15 15:56:11.124212,-272.13437623572213,24.718643683214964
2025-07-15 15:56:11.124447,239.76104513986343,102.24453659652329
2025-07-15 15:56:11.124682,168.8108754555085,-481.6556665377673
2025-07-15 15:56:11.124917,137.20421326066332,-38.223328813247065
2025-07-15 15:56:11.125153,-91.15244440266724,-325.69791274066716
2025-07-15 15:56:11.125388,76.39591433136559,-411.46628389755614
2025-07-15 15:56:11.125623,-114.30935492696858,-469.91305213738264
2025-07-15 15:56:11.125859,117.43228591728735,103.6573862297954
2025-07-15 15:56:11.126094,455.59934784871166,-312.0339711494148
2025-07-15 15:56:11.126329,194.07767965787286,286.9974587104823
2025-07-15 15:56:11.126564,53.47827734706948,-334.2354285940612
2025-07-15 15:56:11.126800,259.3793451962995,-328.7836746613926
2025-07-15 15:56:11.127035,39.40169433564586,189.13416101696043
2025-07-15 15:56:11.127270,-228.7922228803477,240.41259989696346
2025-07-15 15:56:11.127506,-320.69637422040535,-221.47755468007915
2025-07-15 15:56:11.127741,-256.5256800254009,285.08756930884135
2025-07-15 15:56:11.127976,104.71848117755837,-17.8004686686657
2025-07-15 15:56:11.144212,166.51370223410333,-400.5002274233711
2025-07-15 15:56:11.144656,217.03570592532333,-416.15411296712455
2025-07-15 15:56:11.145100,-448.58816164763635,-314.1714088765091
2025-07-15 15:56:11.145545,-75.36660634535156,-88.58699060835909
2025-07-15 15:56:11.145989,-171.3790578807122,-249.9426448270441
2025-07-15 15:56:11.146434,77.38625021565417,-414.3769757354137
2025-07-15 15:56:11.146878,10.775116077074472,-235.93572536648867
2025-07-15 15:56:11.147323,-252.46534125927477,19.12558642033207
2025-07-15 15:56:11.147767,-127.80948198527653,-347.73215643941734
2025-07-15 15:56:11.164212,309.59408928841196,-353.3797237567485
2025-07-15 15:56:11.164497,-440.64664104089866,-21.95525399448104
2025-07-15 15:56:11.164783,-164.52509724513595,475.94697534676925
2025-07-15 15:56:11.165069,197.8380274653856,-423.22355243888273
2025-07-15 15:56:11.165354,-262.90774915811414,128.83666494044792
2025-07-15 15:56:11.165640,-361.1654308512423,422.2500444302175
2025-07-15 15:56:11.165926,-149.0075615037739,-50.30557578050434
2025-07-15 15:56:11.166211,-244.549483161719,246.29804260151764
2025-07-15 15:56:11.166497,412.49823389278936,-494.6670915831198
2025-07-15 15:56:11.166783,231.1982023685863,387.3533632816858
2025-07-15 15:56:11.167069,381.21143521837485,-238.29912291980435
2025-07-15 15:56:11.167354,440.01373732037666,-186.58649922763283
2025-07-15 15:56:11.167640,40.58240065816881,240.68329780326928
2025-07-15 15:56:11.167926,163.30105755617603,357.5093277254682
2025-07-15 15:56:11.184212,-50.74074203466961,-174.78902031396194
2025-07-15 15:56:11.184497,-312.7530611951839,436.4751385761057
2025-07-15 15:56:11.184783,-265.1393949585963,-325.67573413078975
2025-07-15 15:56:11.185069,409.25265410288375,-375.5340283805331
2025-07-15 15:56:11.185354,19.721155463000173,-31.915311207352943
2025-07-15 15:56:11.185640,178.9555608163646,-7.81892048169442
2025-07-15 15:56:11.185926,-459.4029389912937,420.08854288915904
2025-07-15 15:56:11.186211,415.32190925246925,87.34948708014042
2025-07-15 15:56:11.186497,410.29125572950966,240.8880259843845
2025-07-15 15:56:11.186783,-219.99890661374542,272.481053603124
2025-07-15 15:56:11.187069,-27.40320504767459,278.9382877268464
2025-07-15 15:56:11.187354,-433.03001782090655,-49.583017689246105
2025-07-15 15:56:11.187640,-489.2641155622164,428.6972972130708
2025-07-15 15:56:11.187926,-354.24135974826834,-330.4657109205888
2025-07-15 15:56:11.204212,90.7935178053159,-299.7804695715135
2025-07-15 15:56:11.204447,-331.9373579846622,-124.08555160570455
2025-07-15 15:56:11.204682,-228.95310292452632,353.7295505606319
2025-07-15 15:56:11.204917,-201.90481548607698,-490.7628708080338
2025-07-15 15:56:11.205153,135.3533833757158,-357.26235587042544
2025-07-15 15:56:11.205388,27.648815238103225,-180.92148261099595
2025-07-15 15:56:11.205623,285.50120264522513,-39.55073112451248
2025-07-15 15:56:11.205859,-302.3899900219759,62.797259663271575
2025-07-15 15:56:11.206094,-139.11592284890872,-30.74927323376653
2025-07-15 15:56:11.206329,-42.829698657162,119.09961820813044
2025-07-15 15:56:11.206564,411.02909445609873,-486.2306491171632
2025-07-15 15:56:11.206800,362.7513256169997,3.5723657154881607
2025-07-15 15:56:11.207035,453.6367171062326,-232.85847013190266
2025-07-15 15:56:11.207270,-423.25271209357743,148.39704256014647
2025-07-15 15:56:11.207506,6.9990421174150015,-86.10598015948733
2025-07-15 15:56:11.207741,16.074757067861356,-417.76613542910025
2025-07-15 15:56:11.207976,445.46632796349456,-307.1093408823597
2025-07-15 15:56:11.224212,53.224590266855444,-246.13534792041648
2025-07-15 15:56:11.224434,199.95771752510575,174.73874516372223
2025-07-15 15:56:11.224656,-155.04301594766002,-403.30325759016284
2025-07-15 15:56:11.224878,-450.6366181475583,98.79019870896059
2025-07-15 15:56:11.225100,84.65056914018578,263.1473782609828
2025-07-15 15:56:11.225323,-323.14345324278224,6.018788667681463
2025-07-15 15:56:11.225545,-226.8973871585722,-38.089515779256544
2025-07-15 15:56:11.225767,-228.77628846806732,498.4245558038705
2025-07-15 15:56:11.225989,201.52649564725004,-119.97493373603396
2025-07-15 15:56:11.226211,-237.027708799484,269.7247893208104
2025-07-15 15:56:11.226434,191.8083075735202,107.74824559682065
2025-07-15 15:56:11.226656,364.67999724815456,-219.57478128949236
2025-07-15 15:56:11.226878,301.5631796137101,333.4905900728993
2025-07-15 15:56:11.227100,125.85881276532155,-275.21256919110016
2025-07-15 15:56:11.227323,-489.9448380102571,145.91855065024845
2025-07-15 15:56:11.227545,139.63188520452297,-254.38876656901655
2025-07-15 15:56:11.227767,-472.25893093703905,-151.5047540693526
2025-07-15 15:56:11.227989,347.3877876722431,202.46370015764353
2025-07-15 15:56:11.244212,413.3932126702788,284.09391759596474
2025-07-15 15:56:11.244462,336.7031657669901,248.94144557416473
2025-07-15 15:56:11.244712,-153.09743021023405,108.1585820556877
2025-07-15 15:56:11.244962,-171.56831594867958,-492.67477941473084
2025-07-15 15:56:11.245212,-433.4440658026485,-229.9239008752104
2025-07-15 15:56:11.245462,-367.9475988756059,185.1874280245945
2025-07-15 15:56:11.245712,360.85187672679046,495.5086326068629
2025-07-15 15:56:11.245962,258.03445230932437,50.59134206971669
2025-07-15 15:56:11.246212,-391.63920904006375,-231.22743410974044
2025-07-15 15:56:11.246462,473.0719952428334,429.0958777418041
2025-07-15 15:56:11.246712,-320.22522885034545,327.2646910299775
2025-07-15 15:56:11.246962,-177.78783783363303,-353.7477167928141
2025-07-15 15:56:11.247212,-267.47884593548764,-158.00802246302845
2025-07-15 15:56:11.247462,124.07947121397922,-460.6492989184826
2025-07-15 15:56:11.247712,371.23586256896124,-141.8819154887949
2025-07-15 15:56:11.247962,-401.0031882990088,-129.43019905763788
2025-07-15 15:56:11.264212,-296.6670199195064,-123.90036060154131
2025-07-15 15:56:11.264519,191.69135828911612,146.7489911839142
2025-07-15 15:56:11.264827,68.7817717607918,-201.59503599445628
2025-07-15 15:56:11.265135,-366.0400174796361,-72.18003842169827
2025-07-15 15:56:11.265442,456.7823086824335,75.45916870523047
2025-07-15 15:56:11.265750,238.98530746527206,275.0795259218628
2025-07-15 15:56:11.266058,-108.53827818242121,60.146760327817105
2025-07-15 15:56:11.266365,399.20775150309123,-182.6480002497488
2025-07-15 15:56:11.266673,281.424338123727,-307.42683834138694
2025-07-15 15:56:11.266981,-375.4100663012056,-383.7479322241734
2025-07-15 15:56:11.267288,34.91240598367017,-303.98544577139575
2025-07-15 15:56:11.267596,-10.09511537843656,251.8002165410602
2025-07-15 15:56:11.267904,-43.5743676390361,-172.89780794022067
2025-07-15 15:56:11.284212,434.39568035777484,-65.15244194693082
2025-07-15 15:56:11.284575,-151.25743614753372,426.79431972305304
2025-07-15 15:56:11.284939,375.59695206018773,108.79138773380214
2025-07-15 15:56:11.285302,-66.27459015049584,-298.1692520113133
2025-07-15 15:56:11.285666,213.0996593261948,-261.20883579639906
2025-07-15 15:56:11.286030,326.23981630597666,226.1016898757075
2025-07-15 15:56:11.286393,-171.9468077067737,124.05546002540575
2025-07-15 15:56:11.286757,-113.22199765257977,-137.0302404575002
2025-07-15 15:56:11.287121,-89.12783432399164,-411.29768657649845
2025-07-15 15:56:11.287484,450.5752232123623,397.1428186739414
2025-07-15 15:56:11.287848,-34.167580867555216,483.73096386627924
2025-07-15 15:56:11.304212,-195.65003710298015,-310.26525356393375
2025-07-15 15:56:11.304878,418.9520450445698,460.0501598663832
2025-07-15 15:56:11.305545,188.49053619001393,-170.59229324315407
2025-07-15 15:56:11.306211,-342.72730355849313,-1.8513806174294132
2025-07-15 15:56:11.306878,188.97377561621443,420.7854768230618
2025-07-15 15:56:11.307545,415.68757230179267,-244.5953441786648
2025-07-15 15:56:11.324212,216.31856356998128,331.85171672150443
2025-07-15 15:56:11.324612,-300.82017185737084,-28.073580750488475
2025-07-15 15:56:11.325012,272.3710839365134,209.17563272879693
2025-07-15 15:56:11.325412,129.20921370077986,-7.851985115415744
2025-07-15 15:56:11.325812,-228.6177957080812,228.74441028625404
2025-07-15 15:56:11.326212,67.17340543030173,-325.0461321246746
2025-07-15 15:56:11.326612,310.8267989263005,-20.470489249628997
2025-07-15 15:56:11.327012,-68.66336637347894,-462.08476729504855
2025-07-15 15:56:11.327412,-338.89088949027746,-280.90768340552984
2025-07-15 15:56:11.327812,0.6541170872491762,-419.6282400912963
2025-07-15 15:56:11.344212,276.69942378683857,-38.904565179212454
2025-07-15 15:56:11.344412,115.26553493079496,307.07278496665367
2025-07-15 15:56:11.344612,324.15571948310514,403.5162984177798
2025-07-15 15:56:11.344812,-89.62670774467608,41.409939480731964
2025-07-15 15:56:11.345012,-23.522363212277867,-422.5744926036584
2025-07-15 15:56:11.345212,-438.16506975701986,-257.2156251222598
2025-07-15 15:56:11.345412,-200.07019407042594,446.91591775424524
2025-07-15 15:56:11.345612,-404.17037426229683,50.10516237044476
2025-07-15 15:56:11.345812,-261.9181008637863,-242.02772708889762
2025-07-15 15:56:11.346012,159.51185419421995,-127.38865328388857
2025-07-15 15:56:11.346212,-322.7633493140165,-97.3173445980321
2025-07-15 15:56:11.346412,129.29561847889124,445.3107205918644
2025-07-15 15:56:11.346612,-363.7670475647615,105.59356649625897
2025-07-15 15:56:11.346812,340.69750576804927,-465.03691797005655
2025-07-15 15:56:11.347012,149.17669185723253,425.03111187392665
2025-07-15 15:56:11.347212,-400.93148004844414,262.87163763979845
2025-07-15 15:56:11.347412,-440.3063059168477,479.41347212694666
2025-07-15 15:56:11.347612,-235.31330258159278,307.22040388818175
2025-07-15 15:56:11.347812,127.42303303879294,-309.513381866383
2025-07-15 15:56:11.348012,206.46222664923232,-275.6508195200231
2025-07-15 15:56:11.364212,-488.3917379127922,-318.79105978389384
2025-07-15 15:56:11.364545,344.7016508454942,-338.56419591526856
2025-07-15 15:56:11.364878,417.32078862187564,454.3988556074502
2025-07-15 15:56:11.365211,418.9377762568233,233.19991308845124
2025-07-15 15:56:11.365545,-182.56000694066068,-367.33396281824014
2025-07-15 15:56:11.365878,-12.602168743294897,113.31980303199066
2025-07-15 15:56:11.366211,170.65744969608602,268.34306696124827
2025-07-15 15:56:11.366545,339.51485089429013,-66.7129356124363
2025-07-15 15:56:11.366878,422.9420834405737,121.44862018634706
2025-07-15 15:56:11.367211,-172.8490713522438,-246.08307186504607
2025-07-15 15:56:11.367545,421.95601107013636,143.87614965083742
2025-07-15 15:56:11.367878,269.18272957182035,-40.00566628990964
2025-07-15 15:56:11.384212,-418.17506125208934,-175.215256936866
2025-07-15 15:56:11.384478,-248.02275693220156,-133.6449365342424
2025-07-15 15:56:11.384745,-29.371812780367918,-290.95587459444715
2025-07-15 15:56:11.385011,230.13570635907047,210.68987916475044
2025-07-15 15:56:11.385278,302.9370856606797,251.01590003933313
2025-07-15 15:56:11.385545,189.2826738877577,-417.55437667422456
2025-07-15 15:56:11.385811,78.79277356226248,482.0051257833868
2025-07-15 15:56:11.386078,-469.41081882218884,-479.21728641668835
2025-07-15 15:56:11.386345,203.444477515774,-149.92810689866462
2025-07-15 15:56:11.386611,491.73680582541624,-424.66554450422086
2025-07-15 15:56:11.386878,-110.66077986407043,-397.6220451660004
2025-07-15 15:56:11.387145,44.54480756272028,-472.18103313415236
2025-07-15 15:56:11.387411,132.34683827719346,-444.1339025711186
2025-07-15 15:56:11.387678,262.6059400934579,183.14818999283602
2025-07-15 15:56:11.387945,-403.66031331775343,272.8805680766545
2025-07-15 15:56:11.404212,-298.8551697205854,474.92255869989253
2025-07-15 15:56:11.404478,-169.8614671498164,55.41006542562309
2025-07-15 15:56:11.404745,382.11643872003754,430.73035362483984
2025-07-15 15:56:11.405011,-165.4885793237009,-324.21606106825317
2025-07-15 15:56:11.405278,319.9049741552194,-266.48516253621267
2025-07-15 15:56:11.405545,-368.4223597134679,193.6741730849659
2025-07-15 15:56:11.405811,-116.83178933356453,-363.5320087702757
2025-07-15 15:56:11.406078,249.79050346774216,-299.4650111072711
2025-07-15 15:56:11.406345,-23.7927908321426,130.6754998231802
2025-07-15 15:56:11.406611,425.94468093021374,-208.3411401184798
2025-07-15 15:56:11.406878,-409.91666074378884,401.08219796779963
2025-07-15 15:56:11.407145,415.77600739006084,110.90304444486037
2025-07-15 15:56:11.407411,282.18606216314436,270.9890717787705
2025-07-15 15:56:11.407678,-83.74391718663145,-265.51041377375304
2025-07-15 15:56:11.407945,-124.0912589108085,-115.5935635031463
2025-07-15 15:56:11.424212,172.81820615919708,-198.72033831617466
2025-07-15 15:56:11.424519,-422.1426558238477,-343.02115193913903
2025-07-15 15:56:11.424827,-457.9458336688199,-36.28957608516225
2025-07-15 15:56:11.425135,-441.10748029567657,100.85605922145544
2025-07-15 15:56:11.425442,323.3100801332665,-9.591108442204927
2025-07-15 15:56:11.425750,-134.02313918574117,-123.99815872765953
2025-07-15 15:56:11.426058,-171.89182075477783,-109.1961923858882
2025-07-15 15:56:11.426365,-371.2976550257803,330.31834562860524
2025-07-15 15:56:11.426673,-421.51483600854533,-244.26122562935115
2025-07-15 15:56:11.426981,100.66653426596872,88.18505576306757
2025-07-15 15:56:11.427288,-53.4424802922361,234.16237156958675
2025-07-15 15:56:11.427596,480.88524489433394,-313.6802558241786
2025-07-15 15:56:11.427904,287.9681033322545,-125.79035501089709
2025-07-15 15:56:11.444212,499.72486425186503,-23.06410165428474
2025-07-15 15:56:11.444878,449.74138384,353.7549123319676
2025-07-15 15:56:11.445545,431.04990734105286,-8.41528040663843
2025-07-15 15:56:11.446211,409.6050896317811,-437.296176528977
2025-07-15 15:56:11.446878,483.6273422277453,430.7900985033972
2025-07-15 15:56:11.447545,432.4270628744737,-181.5741194077055
2025-07-15 15:56:11.464212,170.10849693398256,150.67872857510713
2025-07-15 15:56:11.464462,251.26570686634147,-278.58381312346023
2025-07-15 15:56:11.464712,-303.17728247283026,342.88837681537495
2025-07-15 15:56:11.464962,-151.12758746112786,-286.9805623907573
2025-07-15 15:56:11.465212,9.155225129101268,353.4911173299554
2025-07-15 15:56:11.465462,-207.87653379732376,-71.25958341759309
2025-07-15 15:56:11.465712,-245.8433274391868,-312.06205909814867
2025-07-15 15:56:11.465962,147.85041770243038,107.56115992822924
2025-07-15 15:56:11.466212,-67.2802241534909,-73.06373738489901
2025-07-15 15:56:11.466462,-102.5058276965949,-12.614807419474516
2025-07-15 15:56:11.466712,152.50777827457614,-479.269736916626
2025-07-15 15:56:11.466962,-477.2546821539032,40.48147283492142
2025-07-15 15:56:11.467212,-304.95939060608737,92.07514830354887
2025-07-15 15:56:11.467462,-244.70475502561285,-27.64698726275651
2025-07-15 15:56:11.467712,-96.6532336132139,-484.97715391467057
2025-07-15 15:56:11.467962,155.65802016916336,-333.14717162405657
2025-07-15 15:56:11.484212,-279.3208353502318,312.2829587282124
